ID,Name,Age,Nationality,Overall,Club,Position,Club Logo,Value,Wage,Year,Value_spread,Wage_spread
134602,Capi,29,Spain,75,Real Betis,Midfield,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
110026,Cani,24,Spain,75,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
49364,Murillo,22,Spain,75,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
1495,F. Déhu,33,France,75,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
153066,L. Licht,25,Argentina,75,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
134635,Assunçao,29,Brazil,75,Real Betis,Midfield,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
135659,V. Paunovic,28,Serbia,75,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
9972,A. Lopez Rekarte,30,Spain,75,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
106231,Aduriz,25,Spain,75,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
162047,Zapater,21,Spain,75,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2007,0,0
111104,Alexis,32,Spain,74,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
146691,Cortés,26,Spain,74,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
110091,Velasco,29,Spain,74,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
146956,Jorge,24,Spain,74,RC Celta,Midfield,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
146710,Javi Guerrero,29,Spain,74,RC Recreativo de Huelva,Forward,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
110366,Jarque,23,Spain,74,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
10788,J. Peña,33,Bolivia,74,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
169771,F. Estoyanoff,23,Uruguay,74,Deportivo de La Coruña,Forward,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
146482,Prieto,22,Spain,74,Real Sociedad,Forward,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
134963,Angel,25,Spain,74,RC Celta,Defense,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
139065,Álvaro,28,Brazil,74,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
14907,A. Bizzarri,28,Argentina,74,Gimnàstic de Tarragona,GK,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
146748,Diego López,24,Spain,74,Real Madrid,GK,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2007,0,0
110652,Riera,24,Spain,74,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
135742,Alexis,20,Spain,74,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
146751,Nuñez,27,Spain,74,RC Celta,Midfield,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
110143,Héctor,31,Spain,74,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
2116,J. Vogel,29,Switzerland,74,Real Betis,Midfield,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
162131,Llorente,21,Spain,74,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
111712,L. Delporte,26,France,74,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
116334,B. Laquait,29,France,74,RC Recreativo de Huelva,GK,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
48758,Muñoz,27,Spain,74,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
114040,Nano,26,Spain,74,Real Betis,Defense,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
110979,Labaka,25,Spain,74,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
168838,J. Nekounam,25,Iran,74,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
8842,L. Scaloni,28,Argentina,74,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
112778,Jesús Vázquez,26,Spain,74,RC Recreativo de Huelva,Midfield,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
138637,Alberto Aguilar,21,Spain,74,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
111007,Curro Torres,29,Spain,74,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2007,0,0
135335,Jônatas,23,Brazil,74,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
111022,David Navarro,26,Spain,74,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2007,0,0
7612,Ian Harte,28,Republic of Ireland,74,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
135616,P. García,29,Uruguay,74,RC Celta,Midfield,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
134610,Doblas,25,Spain,74,Real Betis,GK,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
169426,Barragan,19,Spain,74,Deportivo de La Coruña,Defense,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
106213,Iraola,24,Spain,74,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
46821,Tristán,30,Spain,74,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
110317,Quique Álvarez,30,Spain,74,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
13042,Orbaiz,27,Spain,74,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
17912,D. Aouate,28,Israel,74,Deportivo de La Coruña,GK,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
112640,Antonio López,24,Spain,73,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2007,0,0
46087,E. Costa,23,Brazil,73,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
111114,Javi Venta,30,Spain,73,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
10764,Juanfran,29,Spain,73,Real Zaragoza,Defense,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2007,0,0
10775,Angulo,29,Spain,73,Valencia CF,Midfield,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2007,0,0
146973,Exposito,26,Spain,73,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
146993,Jorquera,27,Spain,73,FC Barcelona,GK,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2007,0,0
135475,Felipe Melo,22,Brazil,73,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
5171,D. Placente,29,Argentina,73,RC Celta,Defense,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
112947,Aitor,30,Spain,73,RC Recreativo de Huelva,Midfield,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
135734,Rivera,28,Spain,73,Real Betis,Midfield,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
146745,Corrales,24,Spain,73,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
49479,H. Bamogo,24,France,73,RC Celta,Forward,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
146760,Juanfran,21,Spain,73,CA Osasuna,Forward,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
117321,F. Celestini,30,Switzerland,73,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
146513,Lafita,21,Spain,73,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2007,0,0
135515,George Lucas,22,Brazil,73,RC Celta,Defense,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
50538,L. Courtois,27,France,73,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
142959,M. Barbosa,21,Argentina,73,Villarreal CF,GK,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
113521,Moha,28,Morocco,73,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
113524,Nino,26,Spain,73,Levante UD,Forward,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
6775,A. Duscher,27,Argentina,73,Deportivo de La Coruña,Midfield,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
50296,S. N'Diaye,30,Senegal,73,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
113546,Descarga,29,Spain,73,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
165517,F. Gago,20,Argentina,73,Real Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/243.png,0,0,2007,0,0
113552,Ettien,26,Ivory Coast,73,Levante UD,Forward,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
8339,Lacruz,28,Spain,73,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
1185,Zé Maria,32,Brazil,73,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
135861,Héctor Font,22,Spain,73,CA Osasuna,Midfield,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
164028,Oriol,25,Spain,73,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
110272,Josemi,26,Spain,73,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
111040,Redondo,24,Spain,73,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
106180,Casas,24,Spain,73,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
110023,Generelo,23,Spain,73,Gimnàstic de Tarragona,Midfield,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
177610,Javi Martinez,17,Spain,73,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
112608,Elía,27,Spain,73,CA Osasuna,GK,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
112609,Izquierdo,25,Spain,73,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
113381,Luis Prieto,27,Spain,73,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
20199,César Peixoto,26,Portugal,73,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
112871,Jesús Perera,26,Spain,73,RC Celta,Forward,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
1517,P. Cygan,32,France,73,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
142829,L. Somoza,25,Argentina,73,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
110092,Yago,26,Ivory Coast,72,RC Celta,Defense,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
146701,Ramis,21,Spain,72,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
157463,D. de Ridder,22,Netherlands,72,RC Celta,Midfield,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
157464,Mario Cotelo,31,Spain,72,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
110371,Moisés,25,Spain,72,RCD Espanyol,Defense,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
175657,D. Stevanovic,21,Slovenia,72,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
8243,Bodipo,28,Guinea,72,Deportivo de La Coruña,Forward,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
115768,Calatayud,26,Spain,72,Racing Santander,GK,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
110394,Josico,31,Spain,72,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
145213,Cheli,27,Spain,72,RC Recreativo de Huelva,Midfield,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
46160,Renato,27,Brazil,72,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2007,0,0
135777,Pachón,29,Spain,72,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
8298,Casquero,30,Spain,72,Getafe CF,Midfield,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
110961,Aranburu,27,Spain,72,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
48753,A. Matellán,29,Argentina,72,Gimnàstic de Tarragona,Defense,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
110974,Riesgo,22,Spain,72,Real Sociedad,GK,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
161663,S. Viera,23,Uruguay,72,Villarreal CF,GK,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
161664,C. Diogo,22,Uruguay,72,Real Zaragoza,Midfield,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2007,0,0
146562,Santi Cazorla,21,Spain,72,RC Recreativo de Huelva,Midfield,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
135820,Iriney,25,Brazil,72,RC Celta,Midfield,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
142989,J. Calvo,24,Argentina,72,Gimnàstic de Tarragona,Defense,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
46736,E. Moretti,25,Italy,72,Valencia CF,Defense,https://cdn.sofifa.org/teams/2/light/461.png,0,0,2007,0,0
112556,Diego Rivas,26,Spain,72,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
142798,Víctor López,27,Argentina,72,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
112594,P. Contreras,27,Chile,72,RC Celta,Defense,https://cdn.sofifa.org/teams/2/light/450.png,0,0,2007,0,0
110297,Nacho,26,Spain,72,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
171994,Marcos,19,Spain,72,Villarreal CF,Midfield,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
110301,Juanma,25,Spain,72,RC Recreativo de Huelva,Midfield,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
172257,Dañobeitia,20,Spain,72,Athletic Club de Bilbao,Forward,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
157680,Ballesteros,30,Spain,72,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
145651,Óscar Serrano,24,Spain,72,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
113155,Merino,35,Spain,71,RC Recreativo de Huelva,Defense,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
146953,Manu Del Moral,22,Spain,71,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
112650,Kome,26,Cameroon,71,RCD Mallorca,Forward,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
138507,Toño,26,Spain,71,Racing Santander,GK,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
5650,Cuartero,30,Spain,71,Real Zaragoza,Defense,https://cdn.sofifa.org/teams/2/light/244.png,0,0,2007,0,0
110377,Corominas,23,Spain,71,RCD Espanyol,Forward,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
105782,Tiko,29,Spain,71,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
138807,G. Pereyra,26,Argentina,71,RCD Mallorca,Midfield,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
146747,Jordi,25,Spain,71,RCD Mallorca,Midfield,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
147004,Verdú,23,Spain,71,Deportivo de La Coruña,Midfield,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
162123,Amorebieta,21,Spain,71,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
145485,Rebollo,23,Spain,71,Getafe CF,GK,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
139600,G. Reggi,33,Argentina,71,Levante UD,Forward,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
147305,Juan Rodriguez,24,Spain,71,Deportivo de La Coruña,Midfield,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
6506,Morales,30,Spain,71,Gimnàstic de Tarragona,Midfield,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
146288,Vitolo,22,Spain,71,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
10875,R. Arruabarrena,30,Argentina,71,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
113569,Pinillos,31,Spain,71,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
113076,Rubiales,28,Spain,71,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
110774,Rubén,24,Spain,71,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
163265,Biel,20,Spain,71,RCD Espanyol,GK,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
134599,Varela,26,Spain,71,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
3790,Nunes,29,Portugal,71,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
110811,Mario,24,Spain,71,RC Recreativo de Huelva,Defense,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
146660,G. Munúa,28,Uruguay,71,Deportivo de La Coruña,GK,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
146936,Ustaritz,23,Spain,71,Athletic Club de Bilbao,Defense,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
146952,Cuéllar,22,Spain,70,Atlético Madrid,GK,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2007,0,0
145161,Pinilla,35,Spain,70,Gimnàstic de Tarragona,Forward,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
146954,Gabi,22,Spain,70,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2007,0,0
170770,José Enrique,20,Spain,70,Villarreal CF,Defense,https://cdn.sofifa.org/teams/2/light/483.png,0,0,2007,0,0
146455,Dorado,28,Spain,70,RCD Mallorca,Defense,https://cdn.sofifa.org/teams/2/light/453.png,0,0,2007,0,0
111137,Martí,31,Spain,70,Sevilla FC,Midfield,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2007,0,0
12326,M. Berson,26,France,70,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
49457,F. Pancrate,26,France,70,Real Betis,Forward,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
171578,Javi Flaño,21,Spain,70,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
61,D. Odonkor,22,Germany,70,Real Betis,Forward,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
147010,Juanito,26,Spain,70,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
157269,Arizmendi,22,Spain,70,Deportivo de La Coruña,Forward,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
112496,Matabuena,27,Spain,70,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
170369,G. dos Santos,17,Mexico,70,FC Barcelona,Midfield,https://cdn.sofifa.org/teams/2/light/241.png,0,0,2007,0,0
110984,Mikel Alonso,26,Spain,70,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
110989,Gari Uranga,26,Spain,70,Real Sociedad,Midfield,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
148627,Riga,24,Ghana,70,Levante UD,Forward,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
178088,Mata,18,Spain,70,Real Madrid Castilla,Forward,https://cdn.sofifa.org/teams/2/light/110710.png,0,0,2007,0,0
134590,Luis Fernández,34,Spain,70,Racing Santander,Defense,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
110280,Gerardo,31,Spain,70,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
110281,Miguel Ángel,27,Spain,70,Real Betis,Midfield,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
110291,Manolo,25,Spain,70,Levante UD,Defense,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
111061,David,32,Spain,70,Sevilla FC,Defense,https://cdn.sofifa.org/teams/2/light/481.png,0,0,2007,0,0
134627,Melli,22,Spain,70,Real Betis,Defense,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
146674,Héctor,22,Spain,70,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
23312,J. De Guzman,25,Canada,69,Deportivo de La Coruña,Midfield,https://cdn.sofifa.org/teams/2/light/242.png,0,0,2007,0,0
164910,Valera,21,Spain,69,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2007,0,0
146753,Paredes,23,Spain,69,Getafe CF,Defense,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
155972,Ansotegi,23,Spain,69,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
112978,Merino,26,Spain,69,Gimnàstic de Tarragona,Midfield,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
159580,Damià,24,Spain,69,Real Betis,Defense,https://cdn.sofifa.org/teams/2/light/449.png,0,0,2007,0,0
116351,S. Chabaud,29,France,69,Gimnàstic de Tarragona,Midfield,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
115630,Marco,29,Spain,69,Gimnàstic de Tarragona,Defense,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
111023,Garrido,21,Spain,69,Real Sociedad,Defense,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
174543,C. Bravo Muñoz,23,Chile,69,Real Sociedad,GK,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
175567,Balboa,21,Spain,69,Racing Santander,Midfield,https://cdn.sofifa.org/teams/2/light/456.png,0,0,2007,0,0
141022,M. Verpakovskis,26,Latvia,69,Getafe CF,Forward,https://cdn.sofifa.org/teams/2/light/1860.png,0,0,2007,0,0
51934,F. Sinama-Pongolle,21,France,69,RC Recreativo de Huelva,Forward,https://cdn.sofifa.org/teams/2/light/571.png,0,0,2007,0,0
138466,Álvaro,33,Spain,69,Gimnàstic de Tarragona,GK,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
113158,Diego Camacho,29,Spain,68,Levante UD,Midfield,https://cdn.sofifa.org/teams/2/light/1853.png,0,0,2007,0,0
173325,Miguel,20,Spain,68,Atlético Madrid,Midfield,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2007,0,0
45587,M. Skoubo,26,Denmark,68,Real Sociedad,Forward,https://cdn.sofifa.org/teams/2/light/457.png,0,0,2007,0,0
146454,Juan,29,Spain,68,Gimnàstic de Tarragona,Forward,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
146974,Miguel Flaño,21,Spain,68,CA Osasuna,Defense,https://cdn.sofifa.org/teams/2/light/479.png,0,0,2007,0,0
146719,Ito,31,Spain,68,RCD Espanyol,Midfield,https://cdn.sofifa.org/teams/2/light/452.png,0,0,2007,0,0
113459,Irurzun,31,Spain,68,Gimnàstic de Tarragona,Midfield,https://cdn.sofifa.org/teams/2/light/15019.png,0,0,2007,0,0
168506,Azcárate,22,Argentina,68,Atlético Madrid,Defense,https://cdn.sofifa.org/teams/2/light/240.png,0,0,2007,0,0
162127,Iturriaga,23,Mexico,68,Athletic Club de Bilbao,Midfield,https://cdn.sofifa.org/teams/2/light/448.png,0,0,2007,0,0
